,date,league,matchweek,home_team_id,home_team,home_manager,home_formation,home_goals,home_xg,away_xg,away_goals,away_team,away_manager,away_formation,away_team_id,home_team_form,home_team_league_pos,home_team_points_diff,home_team_home_form,home_team_home_league_pos,home_team_home_points_diff,home_team_average_goals_form,home_team_average_xg_form,home_team_average_goals_form_against,home_team_average_xg_form_against,away_team_form,away_team_league_pos,away_team_points_diff,away_team_away_form,away_team_away_league_pos,away_team_away_points_diff,away_team_average_goals_form,away_team_average_xg_form,away_team_average_goals_form_against,away_team_average_xg_form_against
141,"Saturday January 13, 2024",Serie A ,20,21680aa4,Monza,Raffaele Palladino,3-4-3,1,1.0,4.3,5,Internazionale,Simone Inzaghi,3-5-2,d609edc0,WLLDW,11.0,6,LWL,14.0,4,0.6666666666666666,0.6,1.0,1.9666666666666668,WWWDW,1.0,-3,WWD,1.0,-3,2.0,2.0333333333333337,0.3333333333333333,0.8666666666666667
142,"Saturday January 13, 2024",Serie A ,20,d48ad4ff,Napoli,Walter Mazzarri,4-3-3,2,2.2,0.1,1,Salernitana,Filippo Inzaghi,3-4-3,c5577084,LWLDL,9.0,-11,LWD,11.0,-20,0.6666666666666666,1.4666666666666668,1.3333333333333333,1.6333333333333335,LLDWL,20.0,6,LLW,20.0,6,0.6666666666666666,0.8666666666666667,2.3333333333333335,1.7333333333333334
143,"Saturday January 20, 2024",Serie A ,21,cf74a709,Roma,Daniele De Rossi,4-3-2-1,2,0.9,1.1,1,Hellas Verona,Marco Baroni,4-2-3-1,0e72edf2,LWLDL,9.0,-11,DWD,4.0,-2,1.3333333333333333,1.5666666666666667,0.6666666666666666,0.9666666666666667,LWLLW,18.0,0,DLL,15.0,0,1.3333333333333333,1.7,2.0,1.4333333333333333
144,"Saturday January 20, 2024",Serie A ,21,04eea015,Udinese,Gabriele Cioffi,3-5-1-1,2,0.6,2.6,3,Milan,Stefano Pioli,4-3-3,dc56fe14,DDWLD,16.0,-12,DWL,19.0,-19,2.0,0.8666666666666667,1.3333333333333333,1.4666666666666668,WDWWW,3.0,2,LDW,2.0,-1,2.3333333333333335,1.8,1.6666666666666667,1.8666666666666665
145,"Saturday January 27, 2024",Serie A ,22,e0652b02,Juventus,Massimiliano Allegri,3-5-2,1,0.8,0.8,1,Empoli,Davide Nicola,3-5-2,a3d88bd8,WWWWW,2.0,3,WWW,4.0,-9,1.6666666666666667,1.0666666666666667,0.0,0.6666666666666666,LDLLW,19.0,-6,LDL,14.0,2,0.3333333333333333,0.4666666666666666,1.0,1.2333333333333334
146,"Saturday January 27, 2024",Serie A ,22,922493f3,Atalanta,Gian Piero Gasperini,3-4-3,2,1.1,0.6,0,Udinese,Gabriele Cioffi,3-5-1-1,04eea015,LWDWL,8.0,-3,WWW,2.0,-5,3.3333333333333335,2.2333333333333334,0.3333333333333333,0.9666666666666667,DWLDL,16.0,-12,LDD,9.0,4,1.0,0.9666666666666667,2.3333333333333335,1.9333333333333333
147,"Saturday January 27, 2024",Serie A ,22,dc56fe14,Milan,Stefano Pioli,4-2-3-1,2,3.3,1.8,2,Bologna,Thiago Motta,4-2-3-1,1d8099f8,DWWWW,3.0,2,WWW,4.0,-9,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.1333333333333333,WLDLW,5.0,-3,WLL,6.0,2,1.0,1.2,2.0,0.7666666666666666
148,"Saturday January 6, 2024",Serie A ,19,e2befd26,Sassuolo,Alessio Dionisi,4-2-3-1,1,0.9,1.2,0,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,LLDLL,16.0,-2,DLL,17.0,11,1.3333333333333333,1.7,2.0,1.5666666666666667,WDWWW,4.0,1,LDW,9.0,-1,0.6666666666666666,1.7666666666666666,0.6666666666666666,1.0666666666666667
149,"Saturday January 6, 2024",Serie A ,19,6a7ad59d,Frosinone,Eusebio Di Francesco,3-4-3,2,1.2,1.3,3,Monza,Raffaele Palladino,3-4-3,21680aa4,LDLLL,14.0,3,WDL,11.0,10,1.0,0.6333333333333333,1.0,1.2,LWLLD,11.0,6,DLD,10.0,6,0.3333333333333333,1.0999999999999999,1.3333333333333333,1.8666666666666665
150,"Saturday January 6, 2024",Serie A ,19,d609edc0,Internazionale,Simone Inzaghi,3-5-2,2,1.9,1.3,1,Hellas Verona,Marco Baroni,4-2-3-1,0e72edf2,WWWWD,1.0,-3,WWW,1.0,-3,2.6666666666666665,3.1666666666666665,0.0,0.9333333333333332,DDLWL,17.0,-2,LDL,16.0,0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333
151,"Saturday January 6, 2024",Serie A ,19,ffcbe334,Lecce,Roberto D'Aversa,4-1-4-1,1,1.5,1.0,1,Cagliari,Claudio Ranieri,4-4-1-1,c4260e09,DDWLL,12.0,2,DDW,13.0,-6,1.6666666666666667,1.2,1.3333333333333333,1.3333333333333333,LWLLD,17.0,-4,LLL,18.0,5,0.3333333333333333,0.8333333333333334,1.6666666666666667,1.5666666666666667
152,"Saturday March 16, 2024",Serie A ,29,c5577084,Salernitana,Fabio Liverani,4-3-1-2,0,1.2,1.2,1,Lecce,Luca Gotti,4-2-3-1,ffcbe334,LLLDL,20.0,8,LLL,20.0,4,0.6666666666666666,1.0,2.3333333333333335,2.066666666666667,LLLDL,16.0,-8,LLD,15.0,-2,0.3333333333333333,0.9666666666666667,2.3333333333333335,1.3333333333333333
153,"Saturday March 16, 2024",Serie A ,29,21680aa4,Monza,Raffaele Palladino,4-2-3-1,1,1.0,0.4,0,Cagliari,Claudio Ranieri,4-4-1-1,c4260e09,DWWLW,10.0,13,DWL,14.0,4,1.6666666666666667,1.1333333333333333,2.0,1.2666666666666666,LDDWW,14.0,-1,LDW,17.0,5,0.6666666666666666,0.4666666666666666,1.6666666666666667,1.6333333333333335
154,"Saturday March 16, 2024",Serie A ,29,6a7ad59d,Frosinone,Eusebio Di Francesco,4-3-3,2,2.1,2.9,3,Lazio,Giovanni Martusciello,4-3-3,7213da33,LLLDL,18.0,-1,LLD,11.0,7,1.0,1.2333333333333334,2.3333333333333335,1.4666666666666668,WLLLL,9.0,-4,LWL,6.0,5,1.6666666666666667,0.9333333333333332,2.0,1.8666666666666665
155,"Saturday March 16, 2024",Serie A ,29,04eea015,Udinese,Gabriele Cioffi,3-5-2,0,0.4,1.0,2,Torino,Ivan Jurić,3-4-3,105360fe,WDLDW,13.0,-12,DDD,19.0,-19,0.6666666666666666,1.2333333333333334,0.6666666666666666,0.46666666666666673,DWLDD,11.0,-11,DLD,12.0,-1,1.3333333333333333,0.8333333333333334,1.6666666666666667,1.1333333333333333
156,"Saturday March 2, 2024",Serie A ,27,21680aa4,Monza,Raffaele Palladino,4-2-3-1,1,0.9,1.8,4,Roma,Daniele De Rossi,4-3-3,cf74a709,WDDWW,10.0,10,WDW,14.0,4,1.6666666666666667,0.9666666666666667,0.6666666666666666,0.9333333333333332,WWLWW,6.0,-8,LWW,9.0,-8,2.0,1.5999999999999999,1.3333333333333333,1.3666666666666665
157,"Saturday March 2, 2024",Serie A ,27,105360fe,Torino,Ivan Jurić,3-4-1-2,0,0.6,0.6,0,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,WDDWL,10.0,-12,LDW,9.0,-8,0.6666666666666666,1.1666666666666667,0.6666666666666666,0.3666666666666667,LLWDW,7.0,-6,LLD,8.0,-1,1.0,0.9,2.0,1.9000000000000001
158,"Saturday March 2, 2024",Serie A ,27,04eea015,Udinese,Gabriele Cioffi,3-5-1-1,1,1.8,1.1,1,Salernitana,Fabio Liverani,4-3-1-2,c5577084,LDWDL,15.0,-13,LDD,19.0,-19,1.0,0.8333333333333334,1.3333333333333333,0.9666666666666667,LDLLL,20.0,7,LDL,20.0,6,0.3333333333333333,0.06666666666666667,2.0,2.3000000000000003
159,"Saturday March 30, 2024",Serie A ,30,105360fe,Torino,Ivan Jurić,3-4-1-2,1,1.6,0.8,0,Monza,Raffaele Palladino,5-4-1,21680aa4,WLDDW,11.0,-11,DWD,9.0,-8,0.6666666666666666,0.8666666666666667,0.0,0.39999999999999997,WWLWW,10.0,13,DWW,11.0,6,1.6666666666666667,1.4000000000000001,0.6666666666666666,1.3
160,"Saturday March 30, 2024",Serie A ,30,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,1,1.4,3.1,2,Milan,Stefano Pioli,4-2-3-1,dc56fe14,DWDDW,7.0,-5,WWD,7.0,-5,3.0,2.266666666666667,1.3333333333333333,0.6666666666666666,LDWWW,2.0,1,LWW,2.0,-1,2.0,1.6666666666666667,1.6666666666666667,1.2
161,"Saturday March 30, 2024",Serie A ,30,7213da33,Lazio,Igor Tudor,4-4-2,1,1.1,0.5,0,Juventus,Massimiliano Allegri,4-3-3,e0652b02,LLLLW,9.0,-4,LLL,8.0,-6,0.6666666666666666,1.5333333333333334,1.6666666666666667,1.2,DWLDD,3.0,-6,LDL,3.0,0,1.0,1.3333333333333333,1.6666666666666667,1.4666666666666668
162,"Saturday March 30, 2024",Serie A ,30,d48ad4ff,Napoli,Francesco Calzona,4-3-3,0,1.6,0.9,3,Atalanta,Gian Piero Gasperini,3-4-1-2,922493f3,DDWDD,8.0,-15,DWD,11.0,-20,1.3333333333333333,1.7,1.0,0.9333333333333335,WDLDL,6.0,-7,WDD,4.0,1,2.3333333333333335,1.2333333333333334,1.3333333333333333,1.1333333333333335
163,"Saturday March 30, 2024",Serie A ,30,658bf2de,Genoa,Alberto Gilardino,3-5-2,1,1.5,0.8,1,Frosinone,Eusebio Di Francesco,3-4-3,6a7ad59d,DWLLD,12.0,0,LWL,10.0,3,1.6666666666666667,1.4000000000000001,2.3333333333333335,1.3666666666666665,LLDLL,18.0,-1,LLL,18.0,-13,1.0,0.9333333333333335,3.0,1.5999999999999999
164,"Saturday March 9, 2024",Serie A ,28,c4260e09,Cagliari,Claudio Ranieri,4-4-1-1,4,3.3,0.9,2,Salernitana,Fabio Liverani,4-3-1-2,c5577084,LLDDW,17.0,-1,LLD,11.0,-5,1.0,1.2333333333333334,2.0,1.4000000000000001,DLLLD,20.0,8,DLD,20.0,6,0.3333333333333333,0.4000000000000001,1.6666666666666667,2.1666666666666665
165,"Saturday March 9, 2024",Serie A ,28,658bf2de,Genoa,Alberto Gilardino,3-5-2,2,2.1,1.7,3,Monza,Raffaele Palladino,4-2-3-1,21680aa4,DLDWL,12.0,2,WLW,10.0,3,1.6666666666666667,1.2666666666666666,1.6666666666666667,1.4000000000000001,DDWWL,11.0,10,LDW,11.0,6,0.6666666666666666,1.0999999999999999,1.0,1.0333333333333334
166,"Saturday March 9, 2024",Serie A ,28,1d8099f8,Bologna,Thiago Motta,4-1-4-1,0,0.6,0.9,1,Internazionale,Simone Inzaghi,3-5-2,d609edc0,WWWWW,4.0,1,WWW,2.0,0,3.3333333333333335,1.4000000000000001,0.6666666666666666,0.8666666666666667,WWWWW,1.0,0,WWW,1.0,-3,3.0,1.4333333333333333,0.6666666666666666,1.1666666666666667
167,"Saturday March 9, 2024",Serie A ,28,e2befd26,Sassuolo,Davide Ballardini,4-2-3-1,1,0.6,1.3,0,Frosinone,Eusebio Di Francesco,4-3-3,6a7ad59d,LDLLL,19.0,-4,LDL,17.0,11,1.3333333333333333,0.7999999999999999,3.3333333333333335,1.9000000000000001,LLLLD,15.0,2,DLL,18.0,-13,1.3333333333333333,0.9,3.0,2.1333333333333333
168,"Saturday May 11, 2024",Serie A ,36,dc56fe14,Milan,Stefano Pioli,4-2-3-1,5,3.3,1.5,1,Cagliari,Claudio Ranieri,5-3-2,c4260e09,WDLDD,2.0,-5,WLD,4.0,-9,2.3333333333333335,2.1666666666666665,1.6666666666666667,1.1666666666666667,WDDLD,15.0,0,LDL,17.0,5,0.6666666666666666,0.8666666666666667,2.0,1.4000000000000001
169,"Saturday May 11, 2024",Serie A ,36,d48ad4ff,Napoli,Francesco Calzona,4-3-3,0,1.5,1.4,2,Bologna,Thiago Motta,4-2-3-1,1d8099f8,WDLDD,9.0,-21,LDD,11.0,-20,1.3333333333333333,2.266666666666667,2.3333333333333335,1.6333333333333335,DDWDD,4.0,1,DWD,6.0,2,1.0,1.1,0.3333333333333333,1.0333333333333334
170,"Saturday May 18, 2024",Serie A ,37,105360fe,Torino,Ivan Jurić,3-4-1-2,3,0.9,1.9,1,Milan,Stefano Pioli,4-3-3,dc56fe14,DDLDW,10.0,-12,DDD,9.0,-8,0.0,0.6333333333333333,0.0,0.6666666666666666,DLDDW,2.0,-5,WDD,2.0,-1,1.6666666666666667,2.066666666666667,1.3333333333333333,1.3333333333333333
171,"Saturday May 18, 2024",Serie A ,37,ffcbe334,Lecce,Luca Gotti,4-4-2,0,1.3,1.6,2,Atalanta,Gian Piero Gasperini,3-4-1-2,922493f3,WWDDL,13.0,-9,WDL,14.0,-6,0.6666666666666666,1.3,1.0,0.8666666666666667,DWWWW,5.0,-4,LWW,4.0,1,1.6666666666666667,1.3,1.3333333333333333,0.7666666666666666
172,"Saturday May 25, 2024",Serie A ,38,dc56fe14,Milan,Stefano Pioli,4-2-3-1,3,3.0,1.7,3,Salernitana,Stefano Colantuono,3-4-3,c5577084,LDDWL,2.0,-8,LDW,4.0,-9,3.0,2.766666666666667,2.0,1.5,LLLDL,20.0,9,LLD,20.0,6,0.6666666666666666,0.9333333333333332,2.6666666666666665,1.9666666666666666
173,"Saturday May 25, 2024",Serie A ,38,e0652b02,Juventus,Paolo Montero,3-4-3,2,0.9,0.6,0,Monza,Raffaele Palladino,3-4-3,21680aa4,DDDDD,3.0,-9,WDD,4.0,-9,0.6666666666666666,1.8666666666666665,0.3333333333333333,0.5333333333333333,LDDLL,12.0,10,DDL,11.0,6,0.6666666666666666,0.7333333333333334,1.0,1.8333333333333333
174,"Saturday May 4, 2024",Serie A ,35,21680aa4,Monza,Raffaele Palladino,4-2-3-1,2,1.7,1.4,2,Lazio,Igor Tudor,3-4-3,7213da33,LLDLD,11.0,12,WLL,14.0,4,1.3333333333333333,0.8333333333333334,2.0,1.366666666666667,WLWWW,7.0,-4,WLW,6.0,5,1.3333333333333333,1.4333333333333333,1.0,1.0999999999999999
175,"Saturday May 4, 2024",Serie A ,35,e2befd26,Sassuolo,Davide Ballardini,3-5-2,1,0.3,1.1,0,Internazionale,Simone Inzaghi,3-5-2,d609edc0,DDDLL,19.0,-1,DDL,17.0,11,1.3333333333333333,1.0,2.3333333333333335,2.1999999999999997,WWDWW,1.0,-1,WWW,1.0,-3,1.6666666666666667,2.066666666666667,0.6666666666666666,0.9666666666666668
176,"Saturday November 11, 2023",Serie A ,12,e0652b02,Juventus,Massimiliano Allegri,3-5-2,2,2.3,0.6,1,Cagliari,Claudio Ranieri,4-2-3-1,c4260e09,DWWWW,2.0,1,WWW,2.0,2,1.3333333333333333,2.1999999999999997,0.0,0.3333333333333333,LLDWW,17.0,0,LLD,19.0,0,0.6666666666666666,1.0999999999999999,2.3333333333333335,1.4666666666666668
177,"Saturday November 11, 2023",Serie A ,12,21680aa4,Monza,Raffaele Palladino,3-4-3,1,0.9,1.0,1,Torino,Ivan Jurić,3-5-2,105360fe,WWLDW,9.0,0,DWD,13.0,6,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.7999999999999999,DLLWW,11.0,-3,LLW,7.0,0,0.3333333333333333,0.5666666666666667,1.3333333333333333,1.0999999999999999
178,"Saturday November 11, 2023",Serie A ,12,ffcbe334,Lecce,Roberto D'Aversa,4-3-3,2,1.4,1.1,2,Milan,Stefano Pioli,4-2-3-1,dc56fe14,LDDLL,13.0,4,LDL,13.0,-2,0.3333333333333333,0.9,2.0,1.5999999999999999,WWLDL,3.0,1,WWD,3.0,0,2.0,1.5666666666666667,1.0,1.0333333333333334
179,"Saturday November 25, 2023",Serie A ,13,922493f3,Atalanta,Gian Piero Gasperini,3-4-1-2,1,1.0,2.0,2,Napoli,Walter Mazzarri,4-3-3,d48ad4ff,LWWLD,5.0,-4,DWL,3.0,1,1.0,1.1333333333333333,0.6666666666666666,0.8333333333333334,LWDWL,4.0,-6,WWW,4.0,-3,3.0,2.0666666666666664,0.3333333333333333,0.7000000000000001
180,"Saturday November 25, 2023",Serie A ,13,c5577084,Salernitana,Filippo Inzaghi,3-4-3,2,1.7,2.0,1,Lazio,Maurizio Sarri,4-3-3,7213da33,LDLLD,20.0,-1,LDL,20.0,4,0.6666666666666666,0.7999999999999999,2.6666666666666665,1.7999999999999998,WWWLD,9.0,-2,LWL,5.0,3,0.6666666666666666,1.0999999999999999,1.0,1.1
181,"Saturday November 25, 2023",Serie A ,13,dc56fe14,Milan,Stefano Pioli,4-2-3-1,1,1.8,1.8,0,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,WLDLD,3.0,2,WLL,3.0,0,0.6666666666666666,1.1333333333333335,0.6666666666666666,1.0999999999999999,WLLLW,5.0,1,DWL,6.0,-5,1.3333333333333333,1.3,1.0,1.4666666666666668
182,"Saturday November 4, 2023",Serie A ,11,922493f3,Atalanta,Gian Piero Gasperini,3-4-1-2,1,1.0,1.3,2,Internazionale,Simone Inzaghi,3-5-2,d609edc0,WDLWW,4.0,-5,WDW,5.0,1,1.3333333333333333,1.3666666666666665,0.0,0.6666666666666666,LWDWW,1.0,1,WWW,1.0,-4,2.6666666666666665,2.1333333333333333,0.0,0.43333333333333335
183,"Saturday November 4, 2023",Serie A ,11,dc56fe14,Milan,Stefano Pioli,4-4-2,0,0.9,1.4,1,Udinese,Gabriele Cioffi,3-5-2,04eea015,WWWLD,3.0,1,WWL,3.0,2,1.0,1.1333333333333335,0.3333333333333333,0.8333333333333334,LDDDD,17.0,-8,LDD,9.0,0,0.6666666666666666,0.8333333333333334,1.6666666666666667,1.7
184,"Saturday November 4, 2023",Serie A ,11,c5577084,Salernitana,Filippo Inzaghi,4-2-3-1,0,0.3,1.4,2,Napoli,Rudi Garcia,4-3-3,d48ad4ff,LLLDL,20.0,-2,DLD,19.0,4,1.0,1.0666666666666667,2.3333333333333335,1.5666666666666664,WWLWD,5.0,-3,DWW,4.0,-4,2.3333333333333335,2.3000000000000003,0.3333333333333333,0.6666666666666666
185,"Saturday October 21, 2023",Serie A ,9,e2befd26,Sassuolo,Alessio Dionisi,4-2-3-1,0,0.5,2.3,2,Lazio,Maurizio Sarri,4-3-3,7213da33,LWWLD,12.0,1,WWL,17.0,-1,2.3333333333333335,1.5666666666666667,1.3333333333333333,1.0999999999999999,LDWLW,12.0,-2,WLL,12.0,-3,1.0,0.5666666666666667,2.0,1.9000000000000001
186,"Saturday October 21, 2023",Serie A ,9,105360fe,Torino,Ivan Jurić,3-4-3,0,0.4,2.5,3,Internazionale,Simone Inzaghi,3-5-2,d609edc0,WDLDL,14.0,-3,WDD,9.0,-3,0.6666666666666666,0.6333333333333333,0.3333333333333333,0.6333333333333333,WWLWD,2.0,1,WWW,1.0,-2,2.3333333333333335,1.5999999999999999,0.0,0.5
187,"Saturday October 21, 2023",Serie A ,9,0e72edf2,Hellas Verona,Marco Baroni,3-4-3,1,1.3,2.3,3,Napoli,Rudi Garcia,4-3-3,d48ad4ff,DLLDL,15.0,8,WDL,16.0,-1,0.6666666666666666,0.5333333333333333,0.6666666666666666,1.0999999999999999,DDWWL,5.0,-4,DDW,2.0,-4,2.0,1.8333333333333333,0.6666666666666666,0.6333333333333333
188,"Saturday October 28, 2023",Serie A ,10,ffcbe334,Lecce,Roberto D'Aversa,4-3-3,0,0.5,0.8,1,Torino,Ivan Jurić,3-5-2,105360fe,WLLDD,9.0,4,WLD,11.0,0,0.6666666666666666,1.0333333333333334,1.6666666666666667,1.4333333333333333,DLDLL,14.0,-3,WLL,10.0,-4,1.0,0.9,1.3333333333333333,1.1666666666666667
189,"Saturday October 28, 2023",Serie A ,10,e0652b02,Juventus,Massimiliano Allegri,3-5-2,1,3.3,0.3,0,Hellas Verona,Marco Baroni,3-4-1-2,0e72edf2,LWDWW,3.0,-1,WWW,1.0,2,2.0,1.8333333333333333,0.3333333333333333,0.43333333333333335,LLDLL,15.0,8,LDL,16.0,2,0.3333333333333333,0.5666666666666667,1.0,1.0999999999999999
190,"Saturday October 28, 2023",Serie A ,10,e2befd26,Sassuolo,Alessio Dionisi,4-2-3-1,1,0.9,1.0,1,Bologna,Thiago Motta,4-2-3-1,1d8099f8,WWLDL,13.0,1,WLL,18.0,-1,1.3333333333333333,1.1666666666666667,1.6666666666666667,1.6666666666666667,DDWDW,7.0,-3,DDD,8.0,-7,0.6666666666666666,0.8666666666666667,0.6666666666666666,0.6
191,"Saturday October 7, 2023",Serie A ,8,e0652b02,Juventus,Massimiliano Allegri,3-5-2,2,1.9,0.6,0,Torino,Ivan Jurić,3-4-3,105360fe,WWLWD,3.0,-1,DWW,1.0,-1,1.6666666666666667,1.4666666666666668,0.6666666666666666,0.39999999999999997,WWDLD,9.0,-3,LWL,9.0,-2,1.3333333333333333,0.8666666666666667,2.0,1.5333333333333332
192,"Saturday October 7, 2023",Serie A ,8,d609edc0,Internazionale,Simone Inzaghi,3-5-2,2,0.7,1.3,2,Bologna,Thiago Motta,4-2-3-1,1d8099f8,WWWLW,1.0,0,WWL,2.0,1,3.3333333333333335,2.4,1.0,0.8333333333333334,WDDDW,8.0,-3,DDD,13.0,-7,0.3333333333333333,0.6,0.3333333333333333,0.6333333333333333
193,"Saturday October 7, 2023",Serie A ,8,658bf2de,Genoa,Alberto Gilardino,4-5-1,0,0.5,0.6,1,Milan,Stefano Pioli,4-3-3,dc56fe14,LDLWD,13.0,5,LDW,11.0,2,2.3333333333333335,0.8333333333333334,2.3333333333333335,1.0999999999999999,WLWWW,1.0,3,WLW,4.0,2,2.0,1.5666666666666667,2.3333333333333335,1.4000000000000001
194,"Saturday September 16, 2023",Serie A ,4,658bf2de,Genoa,Alberto Gilardino,4-4-2,2,1.2,0.9,2,Napoli,Rudi Garcia,4-3-3,d48ad4ff,LWL,12.0,3,L,12.0,1,1.0,0.2,4.0,1.0,WWL,5.0,-3,W,5.0,-1,3.0,1.5,1.0,0.9
195,"Saturday September 16, 2023",Serie A ,4,d609edc0,Internazionale,Simone Inzaghi,3-5-2,5,2.6,1.1,1,Milan,Stefano Pioli,4-3-3,dc56fe14,WWW,1.0,0,WW,1.0,0,3.0,3.2,0.0,0.6000000000000001,WWW,1.0,3,WW,2.0,3,2.0,1.2,0.5,0.85
196,"Saturday September 16, 2023",Serie A ,4,e0652b02,Juventus,Massimiliano Allegri,3-1-4-2,3,2.2,0.6,1,Lazio,Maurizio Sarri,4-3-3,7213da33,WDW,3.0,-2,D,4.0,-2,1.0,0.8,1.0,0.5,LLW,12.0,-3,LW,6.0,0,1.5,1.1,1.5,1.35
197,"Saturday September 2, 2023",Serie A ,3,04eea015,Udinese,Andrea Sottil,3-5-2,0,1.5,1.8,0,Frosinone,Eusebio Di Francesco,4-2-3-1,6a7ad59d,LD,13.0,-2,L,14.0,1,0.0,1.0,3.0,1.8,LW,8.0,3,,11.0,-1,,,,
198,"Saturday September 2, 2023",Serie A ,3,1d8099f8,Bologna,Thiago Motta,4-2-3-1,2,2.3,0.5,1,Cagliari,Claudio Ranieri,4-1-3-2,c4260e09,LD,13.0,-2,L,10.0,-3,0.0,1.0,2.0,0.9,DL,13.0,1,D,15.0,1,0.0,0.4,0.0,1.0
199,"Saturday September 2, 2023",Serie A ,3,922493f3,Atalanta,Gian Piero Gasperini,3-4-1-2,3,1.3,0.4,0,Monza,Raffaele Palladino,3-4-3,21680aa4,WL,8.0,-3,,1.0,0,,,,,LW,8.0,0,L,18.0,0,0.0,0.8,2.0,2.7
200,"Saturday September 2, 2023",Serie A ,3,d48ad4ff,Napoli,Rudi Garcia,4-3-3,1,1.3,0.6,2,Lazio,Maurizio Sarri,4-3-3,7213da33,WW,1.0,0,W,10.0,-3,2.0,3.5,0.0,0.2,LL,18.0,-6,L,5.0,0,1.0,1.6,2.0,1.4
201,"Saturday September 23, 2023",Serie A ,5,e2befd26,Sassuolo,Alessio Dionisi,4-2-3-1,4,1.6,1.2,2,Juventus,Massimiliano Allegri,3-1-4-2,e0652b02,LLWL,15.0,0,LW,12.0,0,1.5,1.05,1.5,0.95,WDWW,2.0,-2,WW,4.0,1,2.5,2.25,0.0,0.65
202,"Saturday September 23, 2023",Serie A ,5,dc56fe14,Milan,Stefano Pioli,4-2-3-1,1,0.9,0.6,0,Hellas Verona,Marco Baroni,3-4-3,0e72edf2,WWWL,3.0,3,W,3.0,0,4.0,3.0,1.0,0.5,WWLD,5.0,7,WL,7.0,4,1.0,0.55,1.5,1.2
203,"Saturday September 23, 2023",Serie A ,5,7213da33,Lazio,Maurizio Sarri,4-3-3,1,1.0,1.2,1,Monza,Raffaele Palladino,3-4-3,21680aa4,LLWL,15.0,-3,L,7.0,-2,0.0,1.4,1.0,0.6,LWLD,12.0,-2,LL,7.0,-2,0.0,0.6000000000000001,2.5,2.0
204,"Saturday September 30, 2023",Serie A ,7,c5577084,Salernitana,Paulo Sousa,3-4-3,0,0.6,2.3,4,Internazionale,Simone Inzaghi,3-5-2,d609edc0,DLLDL,17.0,0,DLD,20.0,0,0.6666666666666666,0.7666666666666666,1.6666666666666667,1.0999999999999999,WWWWL,1.0,0,WW,1.0,-2,1.5,1.25,0.0,0.44999999999999996
205,"Saturday September 30, 2023",Serie A ,7,dc56fe14,Milan,Stefano Pioli,4-3-3,2,2.2,0.5,0,Lazio,Maurizio Sarri,4-3-3,7213da33,WWLWW,1.0,3,WW,6.0,2,2.5,1.95,0.5,0.55,LWLDW,11.0,-2,LWL,11.0,0,1.3333333333333333,0.9333333333333332,2.0,1.6333333333333335
206,"Saturday September 30, 2023",Serie A ,7,ffcbe334,Lecce,Roberto D'Aversa,4-3-3,0,0.5,2.5,4,Napoli,Rudi Garcia,4-3-3,d48ad4ff,DWDWL,5.0,5,WWW,8.0,1,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,WLDDW,5.0,-4,WDD,2.0,-1,1.6666666666666667,1.5,1.0,0.7666666666666666
207,"Sunday April 14, 2024",Serie A ,32,e2befd26,Sassuolo,Davide Ballardini,4-2-3-1,3,1.2,2.8,3,Milan,Stefano Pioli,4-2-3-1,dc56fe14,LWLDD,19.0,-2,LWD,17.0,11,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.5999999999999999,WWWWW,2.0,1,WWW,2.0,-1,2.0,2.266666666666667,0.6666666666666666,1.0666666666666667
208,"Sunday April 14, 2024",Serie A ,32,d609edc0,Internazionale,Simone Inzaghi,3-5-2,2,2.0,1.1,2,Cagliari,Claudio Ranieri,5-4-1,c4260e09,WWDWW,1.0,-2,WDW,1.0,-5,1.6666666666666667,1.8333333333333333,0.6666666666666666,0.9,WWLDW,13.0,0,DWL,17.0,5,0.6666666666666666,0.39999999999999997,0.6666666666666666,1.1333333333333333
209,"Sunday April 14, 2024",Serie A ,32,d48ad4ff,Napoli,Francesco Calzona,4-3-3,2,2.2,2.4,2,Frosinone,Eusebio Di Francesco,3-4-1-2,6a7ad59d,WDDLW,7.0,-18,WDL,11.0,-20,1.0,1.7666666666666668,1.6666666666666667,1.1333333333333335,DLLDD,18.0,1,LLD,18.0,-13,1.0,0.8333333333333334,1.6666666666666667,1.3666666666666665
210,"Sunday April 21, 2024",Serie A ,33,e2befd26,Sassuolo,Davide Ballardini,4-2-3-1,0,0.6,2.3,3,Lecce,Luca Gotti,4-4-2,ffcbe334,WLDDD,19.0,-1,WDD,17.0,11,1.6666666666666667,1.0,1.3333333333333333,1.8666666666666665,LWDLW,13.0,-8,DWL,15.0,-2,0.6666666666666666,0.9666666666666667,1.3333333333333333,1.3333333333333333
